Read datetime,Export kWh,Import kWh,Net kWh,Export kVARh,Import kVARh,kW Demand,kVA Demand,Power Factor%,,
4/02/2020 3:00,212.7,0,212.7,0,0,425.4,425.4,100,,
4/02/2020 3:30,214.4,0,214.4,0,0,428.8,428.8,100,,
4/02/2020 4:00,193.9,0,193.9,0,0,387.8,387.8,100,,
4/02/2020 4:30,227.1,0,227.1,0,0,454.2,454.2,100,,
4/02/2020 5:00,245.7,0,245.7,0.3,0,491.4,491.4,100,,
4/02/2020 5:30,244,0,244,0.1,0,488,488,100,,
4/02/2020 6:00,261.6,0,261.6,6.2,0,523.2,523.347,100,,
4/02/2020 6:30,275.5,0,275.5,4.6,0,551,551.077,100,,
4/02/2020 7:00,300.1,0,300.1,5.3,0,600.2,600.294,100,,
4/02/2020 7:30,301.9,0,301.9,8.9,0,603.8,604.062,100,,
4/02/2020 8:00,301.5,0,301.5,4.8,0,603,603.076,100,,
4/02/2020 8:30,314.9,0,314.9,6.5,0,629.8,629.934,100,,
4/02/2020 9:00,319.3,0,319.3,6.7,0,638.6,638.741,100,,
4/02/2020 9:30,317.4,0,317.4,4,0,634.8,634.85,100,,
4/02/2020 10:00,300.7,0,300.7,1.7,0,601.4,601.41,100,,
4/02/2020 10:30,315.6,0,315.6,4.3,0,631.2,631.259,100,,
4/02/2020 11:00,329.1,0,329.1,11,0,658.2,658.568,99.9,,
4/02/2020 11:30,330.8,0,330.8,7.6,0,661.6,661.775,100,,
4/02/2020 12:00,323.4,0,323.4,9.3,0,646.8,647.067,100,,
4/02/2020 12:30,290.1,0,290.1,7.5,0,580.2,580.394,100,,
4/02/2020 13:00,275.3,0,275.3,5.8,0,550.6,550.722,100,,
4/02/2020 13:30,255.6,0,255.6,0.2,0,511.2,511.2,100,,
4/02/2020 14:00,249.1,0,249.1,0,0,498.2,498.2,100,,
4/02/2020 14:30,246.4,0,246.4,0.1,0,492.8,492.8,100,,
4/02/2020 15:00,231.5,0,231.5,0,0,463,463,100,,
4/02/2020 15:30,233.1,0,233.1,0.1,0,466.2,466.2,100,,
4/02/2020 16:00,228.1,0,228.1,0.1,0,456.2,456.2,100,,
4/02/2020 16:30,237,0,237,0.1,0,474,474,100,,
4/02/2020 17:00,233.6,0,233.6,0,0,467.2,467.2,100,,
4/02/2020 17:30,235.8,0,235.8,0.1,0,471.6,471.6,100,,
4/02/2020 18:00,217.9,0,217.9,0.1,0,435.8,435.8,100,,
4/02/2020 18:30,199.3,0,199.3,0.1,0,398.6,398.6,100,,
4/02/2020 19:00,201.2,0,201.2,0,0,402.4,402.4,100,,
4/02/2020 19:30,200,0,200,0.1,0,400,400,100,,
4/02/2020 20:00,182.4,0,182.4,0.1,0,364.8,364.8,100,,
4/02/2020 20:30,168.3,0,168.3,0,0,336.6,336.6,100,,
4/02/2020 21:00,170.8,0,170.8,0,0,341.6,341.6,100,,
4/02/2020 21:30,169.7,0,169.7,0,0,339.4,339.4,100,,
4/02/2020 22:00,166.6,0,166.6,0,0,333.2,333.2,100,,
4/02/2020 22:30,174.5,0,174.5,0.1,0,349,349,100,,
4/02/2020 23:00,174.6,0,174.6,0.7,0,349.2,349.203,100,,
4/02/2020 23:30,220,0,220,6.1,0,440,440.169,100,,
5/02/2020 0:00,216.7,0,216.7,0.1,0,433.4,433.4,100,,
5/02/2020 0:30,211,0,211,0.1,0,422,422,100,,
5/02/2020 1:00,206.5,0,206.5,0.1,0,413,413,100,,
5/02/2020 1:30,202.9,0,202.9,0.1,0,405.8,405.8,100,,
5/02/2020 2:00,207.9,0,207.9,0.1,0,415.8,415.8,100,,
5/02/2020 2:30,207.6,0,207.6,0,0,415.2,415.2,100,,
5/02/2020 3:00,205.7,0,205.7,0.1,0,411.4,411.4,100,,
5/02/2020 3:30,201.6,0,201.6,0,0,403.2,403.2,100,,
5/02/2020 4:00,160.7,0,160.7,0,0,321.4,321.4,100,,
5/02/2020 4:30,190,0,190,0,0,380,380,100,,
5/02/2020 5:00,204.6,0,204.6,0.1,0,409.2,409.2,100,,
5/02/2020 5:30,206.1,0,206.1,0,0,412.2,412.2,100,,
5/02/2020 6:00,205.4,0,205.4,0.1,0,410.8,410.8,100,,
5/02/2020 6:30,212.4,0,212.4,0.1,0,424.8,424.8,100,,
5/02/2020 7:00,235.9,0,235.9,0,0,471.8,471.8,100,,
5/02/2020 7:30,249.6,0,249.6,0.3,0,499.2,499.2,100,,
5/02/2020 8:00,234,0,234,0,0,468,468,100,,
5/02/2020 8:30,257.3,0,257.3,6.5,0,514.6,514.764,100,,
5/02/2020 9:00,278.9,0,278.9,15.7,0,557.8,558.683,99.8,,
5/02/2020 9:30,243.4,0,243.4,0.1,0,486.8,486.8,100,,
5/02/2020 10:00,248.3,0,248.3,0,0,496.6,496.6,100,,
5/02/2020 10:30,258.9,0,258.9,0.9,0,517.8,517.803,100,,
5/02/2020 11:00,271.1,0,271.1,3.2,0,542.2,542.238,100,,
5/02/2020 11:30,314.4,0,314.4,38.9,0,628.8,633.595,99.2,,
5/02/2020 12:00,310.7,0,310.7,37.3,0,621.4,625.862,99.3,,
5/02/2020 12:30,311.1,0,311.1,38.6,0,622.2,626.971,99.2,,
5/02/2020 13:00,308.8,0,308.8,30.6,0,617.6,620.625,99.5,,
5/02/2020 13:30,273.3,0,273.3,14.7,0,546.6,547.39,99.9,,
5/02/2020 14:00,271.1,0,271.1,1.2,0,542.2,542.205,100,,
5/02/2020 14:30,258,0,258,0.3,0,516,516,100,,
5/02/2020 15:00,248.7,0,248.7,0.4,0,497.4,497.401,100,,
5/02/2020 15:30,242.8,0,242.8,0,0,485.6,485.6,100,,
5/02/2020 16:00,236.2,0,236.2,0,0,472.4,472.4,100,,
5/02/2020 16:30,231,0,231,0,0,462,462,100,,
5/02/2020 17:00,225.8,0,225.8,0,0,451.6,451.6,100,,
5/02/2020 17:30,224.9,0,224.9,0.1,0,449.8,449.8,100,,
5/02/2020 18:00,213.2,0,213.2,0,0,426.4,426.4,100,,
5/02/2020 18:30,213.5,0,213.5,0,0,427,427,100,,
5/02/2020 19:00,215.5,0,215.5,0,0,431,431,100,,
5/02/2020 19:30,208.3,0,208.3,0,0,416.6,416.6,100,,
5/02/2020 20:00,193.2,0,193.2,0,0,386.4,386.4,100,,
5/02/2020 20:30,197.3,0,197.3,0,0,394.6,394.6,100,,
5/02/2020 21:00,216.5,0,216.5,3.7,0,433,433.063,100,,
5/02/2020 21:30,233.9,0,233.9,0.3,0,467.8,467.8,100,,
5/02/2020 22:00,227.5,0,227.5,0,0,455,455,100,,
5/02/2020 22:30,229.6,0,229.6,0.1,0,459.2,459.2,100,,
5/02/2020 23:00,227.7,0,227.7,0.2,0,455.4,455.4,100,,
5/02/2020 23:30,229.4,0,229.4,3.5,0,458.8,458.853,100,,
6/02/2020 0:00,258.8,0,258.8,5,0,517.6,517.697,100,,
6/02/2020 0:30,240.3,0,240.3,5,0,480.6,480.704,100,,
6/02/2020 1:00,220.2,0,220.2,2.7,0,440.4,440.433,100,,
6/02/2020 1:30,202.4,0,202.4,0,0,404.8,404.8,100,,
6/02/2020 2:00,199.3,0,199.3,0.1,0,398.6,398.6,100,,
6/02/2020 2:30,206,0,206,0,0,412,412,100,,
6/02/2020 3:00,204.8,0,204.8,0,0,409.6,409.6,100,,
6/02/2020 3:30,208.6,0,208.6,0,0,417.2,417.2,100,,
6/02/2020 4:00,164.1,0,164.1,0,0,328.2,328.2,100,,
6/02/2020 4:30,191.1,0,191.1,0,0,382.2,382.2,100,,
6/02/2020 5:00,193.9,0,193.9,0,0,387.8,387.8,100,,
6/02/2020 5:30,187.7,0,187.7,0,0,375.4,375.4,100,,
6/02/2020 6:00,206.2,0,206.2,0,0,412.4,412.4,100,,
6/02/2020 6:30,211.1,0,211.1,0,0,422.2,422.2,100,,
6/02/2020 7:00,218.2,0,218.2,0,0,436.4,436.4,100,,
6/02/2020 7:30,233.5,0,233.5,0,0,467,467,100,,
6/02/2020 8:00,234.9,0,234.9,0.2,0,469.8,469.8,100,,
6/02/2020 8:30,251,0,251,0,0,502,502,100,,
6/02/2020 9:00,252,0,252,0,0,504,504,100,,
6/02/2020 9:30,235.9,0,235.9,0,0,471.8,471.8,100,,
6/02/2020 10:00,243,0,243,0,0,486,486,100,,
6/02/2020 10:30,250.5,0,250.5,0,0,501,501,100,,
6/02/2020 11:00,260.4,0,260.4,0,0,520.8,520.8,100,,
6/02/2020 11:30,263.8,0,263.8,0.2,0,527.6,527.6,100,,
6/02/2020 12:00,258.1,0,258.1,0.1,0,516.2,516.2,100,,
6/02/2020 12:30,266.2,0,266.2,0.7,0,532.4,532.402,100,,
6/02/2020 13:00,273.3,0,273.3,0.1,0,546.6,546.6,100,,
6/02/2020 13:30,271.1,0,271.1,0.1,0,542.2,542.2,100,,
6/02/2020 14:00,272,0,272,0.2,0,544,544,100,,
6/02/2020 14:30,266.3,0,266.3,0.1,0,532.6,532.6,100,,
6/02/2020 15:00,270.5,0,270.5,0,0,541,541,100,,
6/02/2020 15:30,263.9,0,263.9,0,0,527.8,527.8,100,,
6/02/2020 16:00,255.1,0,255.1,0,0,510.2,510.2,100,,
6/02/2020 16:30,255.1,0,255.1,0,0,510.2,510.2,100,,
6/02/2020 17:00,257.4,0,257.4,0.1,0,514.8,514.8,100,,
6/02/2020 17:30,253.1,0,253.1,0,0,506.2,506.2,100,,
6/02/2020 18:00,264.4,0,264.4,0.5,0,528.8,528.801,100,,
6/02/2020 18:30,222.5,0,222.5,0,0,445,445,100,,
6/02/2020 19:00,238.4,0,238.4,0,0,476.8,476.8,100,,
6/02/2020 19:30,233.3,0,233.3,0,0,466.6,466.6,100,,
6/02/2020 20:00,217.8,0,217.8,0,0,435.6,435.6,100,,
6/02/2020 20:30,221.4,0,221.4,0,0,442.8,442.8,100,,
6/02/2020 21:00,211.6,0,211.6,0,0,423.2,423.2,100,,
6/02/2020 21:30,204.4,0,204.4,0,0,408.8,408.8,100,,
6/02/2020 22:00,231.6,0,231.6,0.9,0,463.2,463.203,100,,
6/02/2020 22:30,248.5,0,248.5,1.7,0,497,497.012,100,,
6/02/2020 23:00,241.2,0,241.2,2.6,0,482.4,482.428,100,,
6/02/2020 23:30,232.6,0,232.6,0.7,0,465.2,465.202,100,,
7/02/2020 0:00,246.3,0,246.3,0.1,0,492.6,492.6,100,,
7/02/2020 0:30,240.5,0,240.5,0.7,0,481,481.002,100,,
7/02/2020 1:00,231.8,0,231.8,1.7,0,463.6,463.612,100,,
7/02/2020 1:30,222.6,0,222.6,0.3,0,445.2,445.2,100,,
7/02/2020 2:00,223.9,0,223.9,0.3,0,447.8,447.8,100,,
7/02/2020 2:30,215.2,0,215.2,0,0,430.4,430.4,100,,
7/02/2020 3:00,176.4,0,176.4,0,0,352.8,352.8,100,,
7/02/2020 3:30,170.9,0,170.9,0,0,341.8,341.8,100,,
7/02/2020 4:00,172.7,0,172.7,0,0,345.4,345.4,100,,
7/02/2020 4:30,206.8,0,206.8,0,0,413.6,413.6,100,,
7/02/2020 5:00,214.7,0,214.7,0,0,429.4,429.4,100,,
7/02/2020 5:30,222.4,0,222.4,0.1,0,444.8,444.8,100,,
7/02/2020 6:00,225.8,0,225.8,0,0,451.6,451.6,100,,
7/02/2020 6:30,243.4,0,243.4,1.2,0,486.8,486.806,100,,
7/02/2020 7:00,254.9,0,254.9,0,0,509.8,509.8,100,,
7/02/2020 7:30,254.6,0,254.6,0.1,0,509.2,509.2,100,,
7/02/2020 8:00,244.8,0,244.8,0,0,489.6,489.6,100,,
7/02/2020 8:30,253.8,0,253.8,0,0,507.6,507.6,100,,
7/02/2020 9:00,268.2,0,268.2,0.9,0,536.4,536.403,100,,
7/02/2020 9:30,279.4,0,279.4,0.4,0,558.8,558.801,100,,
7/02/2020 10:00,265.1,0,265.1,0.1,0,530.2,530.2,100,,
7/02/2020 10:30,284.7,0,284.7,0.5,0,569.4,569.401,100,,
7/02/2020 11:00,316.6,0,316.6,1.5,0,633.2,633.207,100,,
7/02/2020 11:30,319,0,319,4.8,0,638,638.072,100,,
7/02/2020 12:00,314.5,0,314.5,5,0,629,629.079,100,,
7/02/2020 12:30,321.4,0,321.4,3.5,0,642.8,642.838,100,,
7/02/2020 13:00,304.2,0,304.2,0.8,0,608.4,608.402,100,,
7/02/2020 13:30,298.6,0,298.6,1,0,597.2,597.203,100,,
7/02/2020 14:00,304.9,0,304.9,0,0,609.8,609.8,100,,
7/02/2020 14:30,299.6,0,299.6,0.5,0,599.2,599.201,100,,
7/02/2020 15:00,290.4,0,290.4,0.1,0,580.8,580.8,100,,
7/02/2020 15:30,288.9,0,288.9,3.1,0,577.8,577.833,100,,
7/02/2020 16:00,279.9,0,279.9,0.3,0,559.8,559.8,100,,
7/02/2020 16:30,284.4,0,284.4,0,0,568.8,568.8,100,,
7/02/2020 17:00,288.2,0,288.2,0.4,0,576.4,576.401,100,,
7/02/2020 17:30,263,0,263,0.1,0,526,526,100,,
7/02/2020 18:00,266.9,0,266.9,2.9,0,533.8,533.832,100,,
7/02/2020 18:30,240.8,0,240.8,0,0,481.6,481.6,100,,
7/02/2020 19:00,242.1,0,242.1,0,0,484.2,484.2,100,,
7/02/2020 19:30,242.9,0,242.9,0,0,485.8,485.8,100,,
7/02/2020 20:00,207.8,0,207.8,0,0,415.6,415.6,100,,
7/02/2020 20:30,209,0,209,0,0,418,418,100,,
7/02/2020 21:00,200.1,0,200.1,0,0,400.2,400.2,100,,
7/02/2020 21:30,198.7,0,198.7,0,0,397.4,397.4,100,,
7/02/2020 22:00,194,0,194,0,0,388,388,100,,
7/02/2020 22:30,191.8,0,191.8,0,0,383.6,383.6,100,,
7/02/2020 23:00,187.5,0,187.5,0,0,375,375,100,,
7/02/2020 23:30,180.4,0,180.4,0,0,360.8,360.8,100,,
8/02/2020 0:00,178.5,0,178.5,0,0,357,357,100,,
8/02/2020 0:30,163.6,0,163.6,0,0,327.2,327.2,100,,
8/02/2020 1:00,165.6,0,165.6,0,0,331.2,331.2,100,,
8/02/2020 1:30,163.5,0,163.5,0,0,327,327,100,,
8/02/2020 2:00,161.9,0,161.9,0,0,323.8,323.8,100,,
8/02/2020 2:30,164.2,0,164.2,0,0,328.4,328.4,100,,
8/02/2020 3:00,162.7,0,162.7,0,0,325.4,325.4,100,,
8/02/2020 3:30,164.1,0,164.1,0,0,328.2,328.2,100,,
8/02/2020 4:00,163.6,0,163.6,0,0,327.2,327.2,100,,
8/02/2020 4:30,167.3,0,167.3,0,0,334.6,334.6,100,,
8/02/2020 5:00,180.4,0,180.4,0,0,360.8,360.8,100,,
8/02/2020 5:30,161.5,0,161.5,0,0,323,323,100,,
8/02/2020 6:00,199,0,199,0,0,398,398,100,,
8/02/2020 6:30,187.9,0,187.9,0,0,375.8,375.8,100,,
8/02/2020 7:00,199.1,0,199.1,0,0,398.2,398.2,100,,
8/02/2020 7:30,219.2,0,219.2,0.1,0,438.4,438.4,100,,
8/02/2020 8:00,240.1,0,240.1,0,0,480.2,480.2,100,,
8/02/2020 8:30,240.8,0,240.8,0.1,0,481.6,481.6,100,,
8/02/2020 9:00,238.4,0,238.4,0.2,0,476.8,476.8,100,,
8/02/2020 9:30,241.3,0,241.3,0.2,0,482.6,482.6,100,,
8/02/2020 10:00,238.8,0,238.8,0.3,0,477.6,477.6,100,,
8/02/2020 10:30,244.6,0,244.6,0,0,489.2,489.2,100,,
8/02/2020 11:00,252.6,0,252.6,0,0,505.2,505.2,100,,
8/02/2020 11:30,239.7,0,239.7,0,0,479.4,479.4,100,,
8/02/2020 12:00,217.6,0,217.6,0,0,435.2,435.2,100,,
8/02/2020 12:30,214.3,0,214.3,0,0,428.6,428.6,100,,
8/02/2020 13:00,206.1,0,206.1,0,0,412.2,412.2,100,,
8/02/2020 13:30,201.1,0,201.1,0,0,402.2,402.2,100,,
8/02/2020 14:00,192.9,0,192.9,0,0,385.8,385.8,100,,
8/02/2020 14:30,189.3,0,189.3,0,0,378.6,378.6,100,,
8/02/2020 15:00,183.1,0,183.1,0,0,366.2,366.2,100,,
8/02/2020 15:30,170.3,0,170.3,0,0,340.6,340.6,100,,
8/02/2020 16:00,169.4,0,169.4,0,0,338.8,338.8,100,,
8/02/2020 16:30,169.3,0,169.3,0,0,338.6,338.6,100,,
8/02/2020 17:00,158.6,0,158.6,0,0,317.2,317.2,100,,
8/02/2020 17:30,141.5,0,141.5,0,0,283,283,100,,
8/02/2020 18:00,162.2,0,162.2,0,0,324.4,324.4,100,,
8/02/2020 18:30,171.8,0,171.8,0,0,343.6,343.6,100,,
8/02/2020 19:00,154.7,0,154.7,0,0,309.4,309.4,100,,
8/02/2020 19:30,161,0,161,0,0,322,322,100,,
8/02/2020 20:00,149.2,0,149.2,0,0,298.4,298.4,100,,
8/02/2020 20:30,143.5,0,143.5,0,0,287,287,100,,
8/02/2020 21:00,140.3,0,140.3,0,0,280.6,280.6,100,,
8/02/2020 21:30,141.7,0,141.7,0,0,283.4,283.4,100,,
8/02/2020 22:00,146.4,0,146.4,0,0,292.8,292.8,100,,
8/02/2020 22:30,132.8,0,132.8,0,0,265.6,265.6,100,,
8/02/2020 23:00,125,0,125,0,0,250,250,100,,
8/02/2020 23:30,124.5,0,124.5,0,0,249,249,100,,
9/02/2020 0:00,119.1,0,119.1,0,0,238.2,238.2,100,,
9/02/2020 0:30,118.3,0,118.3,0,0,236.6,236.6,100,,
9/02/2020 1:00,119.7,0,119.7,0,0,239.4,239.4,100,,
9/02/2020 1:30,117.6,0,117.6,0,0,235.2,235.2,100,,
9/02/2020 2:00,114.8,0,114.8,0,0,229.6,229.6,100,,
9/02/2020 2:30,116.6,0,116.6,0,0,233.2,233.2,100,,
9/02/2020 3:00,113.9,0,113.9,0,0,227.8,227.8,100,,
9/02/2020 3:30,113.5,0,113.5,0,0,227,227,100,,
9/02/2020 4:00,116.8,0,116.8,0,0,233.6,233.6,100,,
9/02/2020 4:30,148.9,0,148.9,0,0,297.8,297.8,100,,
9/02/2020 5:00,145,0,145,0,0,290,290,100,,
9/02/2020 5:30,130.2,0,130.2,0,0,260.4,260.4,100,,
9/02/2020 6:00,116.6,0,116.6,0,0,233.2,233.2,100,,
9/02/2020 6:30,123.3,0,123.3,0,0,246.6,246.6,100,,
9/02/2020 7:00,136.7,0,136.7,0,0,273.4,273.4,100,,
9/02/2020 7:30,153.7,0,153.7,0,0,307.4,307.4,100,,
9/02/2020 8:00,152.3,0,152.3,0,0,304.6,304.6,100,,
9/02/2020 8:30,167.1,0,167.1,0,0,334.2,334.2,100,,
9/02/2020 9:00,180.2,0,180.2,0,0,360.4,360.4,100,,
9/02/2020 9:30,163.3,0,163.3,0,0,326.6,326.6,100,,
9/02/2020 10:00,163.3,0,163.3,0,0,326.6,326.6,100,,
9/02/2020 10:30,177.9,0,177.9,0,0,355.8,355.8,100,,
9/02/2020 11:00,176.6,0,176.6,0,0,353.2,353.2,100,,
9/02/2020 11:30,185.3,0,185.3,0,0,370.6,370.6,100,,
9/02/2020 12:00,203.3,0,203.3,0,0,406.6,406.6,100,,
9/02/2020 12:30,209,0,209,0,0,418,418,100,,
9/02/2020 13:00,207.2,0,207.2,0,0,414.4,414.4,100,,
9/02/2020 13:30,220.2,0,220.2,0,0,440.4,440.4,100,,
9/02/2020 14:00,211,0,211,0,0,422,422,100,,
9/02/2020 14:30,215.5,0,215.5,0,0,431,431,100,,
9/02/2020 15:00,214.5,0,214.5,0,0,429,429,100,,
9/02/2020 15:30,209.8,0,209.8,0,0,419.6,419.6,100,,
9/02/2020 16:00,218.8,0,218.8,0,0,437.6,437.6,100,,
9/02/2020 16:30,210.5,0,210.5,0,0,421,421,100,,
9/02/2020 17:00,210.7,0,210.7,0,0,421.4,421.4,100,,
9/02/2020 17:30,212.3,0,212.3,0,0,424.6,424.6,100,,
9/02/2020 18:00,203.2,0,203.2,0,0,406.4,406.4,100,,
9/02/2020 18:30,179.2,0,179.2,0,0,358.4,358.4,100,,
9/02/2020 19:00,182.2,0,182.2,0,0,364.4,364.4,100,,
9/02/2020 19:30,172.7,0,172.7,0,0,345.4,345.4,100,,
9/02/2020 20:00,155.9,0,155.9,0,0,311.8,311.8,100,,
9/02/2020 20:30,156.6,0,156.6,0,0,313.2,313.2,100,,
9/02/2020 21:00,147.9,0,147.9,0,0,295.8,295.8,100,,
9/02/2020 21:30,135.1,0,135.1,0,0,270.2,270.2,100,,
9/02/2020 22:00,128.8,0,128.8,0,0,257.6,257.6,100,,
9/02/2020 22:30,126.6,0,126.6,0,0,253.2,253.2,100,,
9/02/2020 23:00,125.1,0,125.1,0,0,250.2,250.2,100,,
9/02/2020 23:30,122.3,0,122.3,0,0,244.6,244.6,100,,
10/02/2020 0:00,118.7,0,118.7,0,0,237.4,237.4,100,,
10/02/2020 0:30,117.1,0,117.1,0,0,234.2,234.2,100,,
10/02/2020 1:00,118.9,0,118.9,0,0,237.8,237.8,100,,
10/02/2020 1:30,126,0,126,0,0,252,252,100,,
10/02/2020 2:00,140.6,0,140.6,0,0,281.2,281.2,100,,
10/02/2020 2:30,131.4,0,131.4,0,0,262.8,262.8,100,,
10/02/2020 3:00,130.2,0,130.2,0,0,260.4,260.4,100,,
10/02/2020 3:30,136.5,0,136.5,0,0,273,273,100,,
10/02/2020 4:00,146.5,0,146.5,0,0,293,293,100,,
10/02/2020 4:30,178.8,0,178.8,0,0,357.6,357.6,100,,
10/02/2020 5:00,199.1,0,199.1,0,0,398.2,398.2,100,,
10/02/2020 5:30,199.6,0,199.6,0,0,399.2,399.2,100,,
10/02/2020 6:00,207.8,0,207.8,0,0,415.6,415.6,100,,
10/02/2020 6:30,234.3,0,234.3,0.1,0,468.6,468.6,100,,
10/02/2020 7:00,270.2,0,270.2,0,0,540.4,540.4,100,,
10/02/2020 7:30,290.6,0,290.6,0,0,581.2,581.2,100,,
10/02/2020 8:00,299.2,0,299.2,0,0,598.4,598.4,100,,
10/02/2020 8:30,313.9,0,313.9,0.8,0,627.8,627.802,100,,
10/02/2020 9:00,323.1,0,323.1,0.8,0,646.2,646.202,100,,
10/02/2020 9:30,333.1,0,333.1,6.2,0,666.2,666.315,100,,
10/02/2020 10:00,342.2,0,342.2,7.2,0,684.4,684.551,100,,
10/02/2020 10:30,355.3,0,355.3,10.4,0,710.6,710.904,100,,
10/02/2020 11:00,349.4,0,349.4,5.3,0,698.8,698.88,100,,
10/02/2020 11:30,351.2,0,351.2,6.8,0,702.4,702.532,100,,
10/02/2020 12:00,350.7,0,350.7,8.9,0,701.4,701.626,100,,
10/02/2020 12:30,336.1,0,336.1,7.3,0,672.2,672.359,100,,
10/02/2020 13:00,333.3,0,333.3,13.4,0,666.6,667.139,99.9,,
10/02/2020 13:30,328.8,0,328.8,10,0,657.6,657.904,100,,
10/02/2020 14:00,308.4,0,308.4,4.8,0,616.8,616.875,100,,
10/02/2020 14:30,290.6,0,290.6,1.5,0,581.2,581.208,100,,
10/02/2020 15:00,290.7,0,290.7,1.4,0,581.4,581.407,100,,
10/02/2020 15:30,291.4,0,291.4,5,0,582.8,582.886,100,,
10/02/2020 16:00,284.4,0,284.4,0.9,0,568.8,568.803,100,,
10/02/2020 16:30,295.6,0,295.6,2.6,0,591.2,591.223,100,,
10/02/2020 17:00,279.2,0,279.2,2.2,0,558.4,558.417,100,,
10/02/2020 17:30,276.4,0,276.4,3.1,0,552.8,552.835,100,,
10/02/2020 18:00,260.4,0,260.4,0.8,0,520.8,520.802,100,,
10/02/2020 18:30,236.7,0,236.7,0,0,473.4,473.4,100,,
10/02/2020 19:00,233.7,0,233.7,0,0,467.4,467.4,100,,
10/02/2020 19:30,214.8,0,214.8,0,0,429.6,429.6,100,,
10/02/2020 20:00,214.4,0,214.4,0,0,428.8,428.8,100,,
10/02/2020 20:30,208.4,0,208.4,0,0,416.8,416.8,100,,
10/02/2020 21:00,193.9,0,193.9,0,0,387.8,387.8,100,,
10/02/2020 21:30,189.9,0,189.9,0,0,379.8,379.8,100,,
10/02/2020 22:00,195.2,0,195.2,0,0,390.4,390.4,100,,
10/02/2020 22:30,197.6,0,197.6,0,0,395.2,395.2,100,,
10/02/2020 23:00,192,0,192,0,0,384,384,100,,
10/02/2020 23:30,188.9,0,188.9,0,0,377.8,377.8,100,,
11/02/2020 0:00,190.1,0,190.1,0,0,380.2,380.2,100,,
11/02/2020 0:30,194.1,0,194.1,0,0,388.2,388.2,100,,
11/02/2020 1:00,194,0,194,0,0,388,388,100,,
11/02/2020 1:30,197,0,197,0,0,394,394,100,,
11/02/2020 2:00,197.4,0,197.4,0,0,394.8,394.8,100,,
11/02/2020 2:30,196.1,0,196.1,0,0,392.2,392.2,100,,
11/02/2020 3:00,185,0,185,0,0,370,370,100,,
11/02/2020 3:30,183.4,0,183.4,0,0,366.8,366.8,100,,
11/02/2020 4:00,185.4,0,185.4,0,0,370.8,370.8,100,,
11/02/2020 4:30,222.1,0,222.1,0,0,444.2,444.2,100,,
11/02/2020 5:00,233.9,0,233.9,0,0,467.8,467.8,100,,
11/02/2020 5:30,220.2,0,220.2,0,0,440.4,440.4,100,,
11/02/2020 6:00,233.7,0,233.7,0,0,467.4,467.4,100,,
11/02/2020 6:30,263.7,0,263.7,12,0,527.4,527.946,99.9,,
11/02/2020 7:00,306,0,306,30.9,0,612,615.112,99.5,,
11/02/2020 7:30,295.5,0,295.5,28.6,0,591,593.762,99.5,,
11/02/2020 8:00,334.6,0,334.6,42.3,0,669.2,674.526,99.2,,
11/02/2020 8:30,370.8,0,370.8,49.9,0,741.6,748.285,99.1,,
11/02/2020 9:00,386.3,0,386.3,51.6,0,772.6,779.462,99.1,,
11/02/2020 9:30,383.2,0,383.2,49.6,0,766.4,772.793,99.2,,
11/02/2020 10:00,383.9,0,383.9,49.1,0,767.8,774.054,99.2,,
11/02/2020 10:30,393.7,0,393.7,48.1,0,787.4,793.255,99.3,,
11/02/2020 11:00,402.8,0,402.8,56.8,0,805.6,813.57,99,,
11/02/2020 11:30,372.9,0,372.9,44.6,0,745.8,751.115,99.3,,
11/02/2020 12:00,353.3,0,353.3,36.4,0,706.6,710.34,99.5,,
11/02/2020 12:30,354,0,354,38.2,0,708,712.11,99.4,,
11/02/2020 13:00,350.4,0,350.4,34.5,0,700.8,704.189,99.5,,
11/02/2020 13:30,332.9,0,332.9,30.4,0,665.8,668.57,99.6,,
11/02/2020 14:00,333,0,333,37.4,0,666,670.187,99.4,,
11/02/2020 14:30,118,0,118,8.5,0,236,236.611,99.7,,
11/02/2020 15:00,187.9,0,187.9,0,0,375.8,375.8,100,,
11/02/2020 15:30,192,0,192,0,0,384,384,100,,
11/02/2020 16:00,203.4,0,203.4,0,0,406.8,406.8,100,,
11/02/2020 16:30,202.1,0,202.1,0,0,404.2,404.2,100,,
11/02/2020 17:00,198,0,198,0,0,396,396,100,,
11/02/2020 17:30,179.4,0,179.4,0,0,358.8,358.8,100,,
11/02/2020 18:00,175.4,0,175.4,0,0,350.8,350.8,100,,
11/02/2020 18:30,168.8,0,168.8,0,0,337.6,337.6,100,,
11/02/2020 19:00,239.4,0,239.4,8.3,0,478.8,479.088,99.9,,
11/02/2020 19:30,246.6,0,246.6,13,0,493.2,493.885,99.9,,
11/02/2020 20:00,188.3,0,188.3,0,0,376.6,376.6,100,,
11/02/2020 20:30,185.5,0,185.5,0,0,371,371,100,,
11/02/2020 21:00,194.8,0,194.8,0.1,0,389.6,389.6,100,,
11/02/2020 21:30,225.9,0,225.9,1,0,451.8,451.804,100,,
11/02/2020 22:00,215.1,0,215.1,0,0,430.2,430.2,100,,
11/02/2020 22:30,208.1,0,208.1,0,0,416.2,416.2,100,,
11/02/2020 23:00,207.5,0,207.5,0,0,415,415,100,,
11/02/2020 23:30,209.3,0,209.3,0,0,418.6,418.6,100,,
