Read datetime,Export kWh,Import kWh,Net kWh,Export kVARh,Import kVARh,kW Demand,kVA Demand,Power Factor%,,
3/09/2022 13:00,0,0.45,-0.45,0,0,-0.9,-0.9,100,,
3/09/2022 13:30,0.01,0.14,-0.13,0,0,-0.26,-0.26,100,,
3/09/2022 14:00,0.02,0.02,0,0,0,0,0,100,,
3/09/2022 14:30,0.01,0.22,-0.21,0,0,-0.42,-0.42,100,,
3/09/2022 15:00,0,0.36,-0.36,0,0,-0.72,-0.72,100,,
3/09/2022 15:30,0,0.23,-0.23,0,0,-0.46,-0.46,100,,
3/09/2022 16:00,0,0.2,-0.2,0,0,-0.4,-0.4,100,,
3/09/2022 16:30,0,0.13,-0.13,0,0,-0.26,-0.26,100,,
3/09/2022 17:00,0.03,0.01,0.02,0,0,0.04,0.04,100,,
3/09/2022 17:30,0.22,0,0.22,0,0,0.44,0.44,100,,
3/09/2022 18:00,0.33,0,0.33,0,0,0.66,0.66,100,,
3/09/2022 18:30,0.71,0,0.71,0,0,1.42,1.42,100,,
3/09/2022 19:00,0.2,0,0.2,0,0,0.4,0.4,100,,
3/09/2022 19:30,0.25,0,0.25,0,0,0.5,0.5,100,,
3/09/2022 20:00,0.3,0,0.3,0,0,0.6,0.6,100,,
3/09/2022 20:30,0.21,0,0.21,0,0,0.42,0.42,100,,
3/09/2022 21:00,0.22,0,0.22,0,0,0.44,0.44,100,,
3/09/2022 21:30,0.28,0,0.28,0,0,0.56,0.56,100,,
3/09/2022 22:00,0.41,0,0.41,0,0,0.82,0.82,100,,
3/09/2022 22:30,0.26,0,0.26,0,0,0.52,0.52,100,,
3/09/2022 23:00,0.25,0,0.25,0,0,0.5,0.5,100,,
3/09/2022 23:30,0.14,0,0.14,0,0,0.28,0.28,100,,
4/09/2022 0:00,0.49,0,0.49,0,0,0.98,0.98,100,,
4/09/2022 0:30,0.1,0,0.1,0,0,0.2,0.2,100,,
4/09/2022 1:00,0.1,0,0.1,0,0,0.2,0.2,100,,
4/09/2022 1:30,0.09,0,0.09,0,0,0.18,0.18,100,,
4/09/2022 2:00,0.1,0,0.1,0,0,0.2,0.2,100,,
4/09/2022 2:30,0.09,0,0.09,0,0,0.18,0.18,100,,
4/09/2022 3:00,0.1,0,0.1,0,0,0.2,0.2,100,,
4/09/2022 3:30,0.08,0,0.08,0,0,0.16,0.16,100,,
4/09/2022 4:00,0.1,0,0.1,0,0,0.2,0.2,100,,
4/09/2022 4:30,0.12,0,0.12,0,0,0.24,0.24,100,,
4/09/2022 5:00,0.15,0,0.15,0,0,0.3,0.3,100,,
4/09/2022 5:30,0.14,0,0.14,0,0,0.28,0.28,100,,
4/09/2022 6:00,0.14,0,0.14,0,0,0.28,0.28,100,,
4/09/2022 6:30,0.16,0,0.16,0,0,0.32,0.32,100,,
4/09/2022 7:00,0.1,0,0.1,0,0,0.2,0.2,100,,
4/09/2022 7:30,0.52,0,0.52,0,0,1.04,1.04,100,,
4/09/2022 8:00,0.54,0,0.54,0,0,1.08,1.08,100,,
4/09/2022 8:30,0.11,0.15,-0.04,0,0,-0.08,-0.08,100,,
4/09/2022 9:00,0,0.78,-0.78,0,0,-1.56,-1.56,100,,
4/09/2022 9:30,0,0.38,-0.38,0,0,-0.76,-0.76,100,,
4/09/2022 10:00,0.35,0.01,0.34,0,0,0.68,0.68,100,,
4/09/2022 10:30,0.38,0,0.38,0,0,0.76,0.76,100,,
4/09/2022 11:00,0,0.36,-0.36,0,0,-0.72,-0.72,100,,
4/09/2022 11:30,0,1.01,-1.01,0,0,-2.02,-2.02,100,,
4/09/2022 12:00,0,0.98,-0.98,0,0,-1.96,-1.96,100,,
4/09/2022 12:30,0.13,0.03,0.1,0,0,0.2,0.2,100,,
4/09/2022 13:00,0.01,0.29,-0.28,0,0,-0.56,-0.56,100,,
4/09/2022 13:30,0,1.15,-1.15,0,0,-2.3,-2.3,100,,
4/09/2022 14:00,0,0.26,-0.26,0,0,-0.52,-0.52,100,,
4/09/2022 14:30,0,0.8,-0.8,0,0,-1.6,-1.6,100,,
4/09/2022 15:00,0,0.42,-0.42,0,0,-0.84,-0.84,100,,
4/09/2022 15:30,0,0.34,-0.34,0,0,-0.68,-0.68,100,,
4/09/2022 16:00,0,0.19,-0.19,0,0,-0.38,-0.38,100,,
4/09/2022 16:30,0.01,0.07,-0.06,0,0,-0.12,-0.12,100,,
4/09/2022 17:00,0.13,0,0.13,0,0,0.26,0.26,100,,
4/09/2022 17:30,0.16,0,0.16,0,0,0.32,0.32,100,,
4/09/2022 18:00,0.17,0,0.17,0,0,0.34,0.34,100,,
4/09/2022 18:30,0.15,0,0.15,0,0,0.3,0.3,100,,
4/09/2022 19:00,0.16,0,0.16,0,0,0.32,0.32,100,,
4/09/2022 19:30,0.25,0,0.25,0,0,0.5,0.5,100,,
4/09/2022 20:00,0.23,0,0.23,0,0,0.46,0.46,100,,
4/09/2022 20:30,0.21,0,0.21,0,0,0.42,0.42,100,,
4/09/2022 21:00,0.23,0,0.23,0,0,0.46,0.46,100,,
4/09/2022 21:30,0.22,0,0.22,0,0,0.44,0.44,100,,
4/09/2022 22:00,0.21,0,0.21,0,0,0.42,0.42,100,,
4/09/2022 22:30,0.31,0,0.31,0,0,0.62,0.62,100,,
4/09/2022 23:00,0.2,0,0.2,0,0,0.4,0.4,100,,
4/09/2022 23:30,0.14,0,0.14,0,0,0.28,0.28,100,,
5/09/2022 0:00,0.09,0,0.09,0,0,0.18,0.18,100,,
5/09/2022 0:30,0.11,0,0.11,0,0,0.22,0.22,100,,
5/09/2022 1:00,0.09,0,0.09,0,0,0.18,0.18,100,,
5/09/2022 1:30,0.1,0,0.1,0,0,0.2,0.2,100,,
5/09/2022 2:00,0.09,0,0.09,0,0,0.18,0.18,100,,
5/09/2022 2:30,0.14,0,0.14,0,0,0.28,0.28,100,,
5/09/2022 3:00,0.2,0,0.2,0,0,0.4,0.4,100,,
5/09/2022 3:30,0.14,0,0.14,0,0,0.28,0.28,100,,
5/09/2022 4:00,0.13,0,0.13,0,0,0.26,0.26,100,,
5/09/2022 4:30,0.14,0,0.14,0,0,0.28,0.28,100,,
5/09/2022 5:00,0.12,0,0.12,0,0,0.24,0.24,100,,
5/09/2022 5:30,0.11,0,0.11,0,0,0.22,0.22,100,,
5/09/2022 6:00,0.17,0,0.17,0,0,0.34,0.34,100,,
5/09/2022 6:30,0.22,0,0.22,0,0,0.44,0.44,100,,
5/09/2022 7:00,0.06,0.02,0.04,0,0,0.08,0.08,100,,
5/09/2022 7:30,0,0.16,-0.16,0,0,-0.32,-0.32,100,,
5/09/2022 8:00,0,0.21,-0.21,0,0,-0.42,-0.42,100,,
5/09/2022 8:30,0.01,0.02,-0.01,0,0,-0.02,-0.02,100,,
5/09/2022 9:00,0,0.18,-0.18,0,0,-0.36,-0.36,100,,
5/09/2022 9:30,0.33,0.02,0.31,0,0,0.62,0.62,100,,
5/09/2022 10:00,0.33,0,0.33,0,0,0.66,0.66,100,,
5/09/2022 10:30,0.25,0,0.25,0,0,0.5,0.5,100,,
5/09/2022 11:00,0.01,0.19,-0.18,0,0,-0.36,-0.36,100,,
5/09/2022 11:30,0,1.2,-1.2,0,0,-2.4,-2.4,100,,
5/09/2022 12:00,0,1.26,-1.26,0,0,-2.52,-2.52,100,,
5/09/2022 12:30,0,0.62,-0.62,0,0,-1.24,-1.24,100,,
5/09/2022 13:00,0.05,0.35,-0.3,0,0,-0.6,-0.6,100,,
5/09/2022 13:30,0,1.07,-1.07,0,0,-2.14,-2.14,100,,
5/09/2022 14:00,0,0.71,-0.71,0,0,-1.42,-1.42,100,,
5/09/2022 14:30,0,1.12,-1.12,0,0,-2.24,-2.24,100,,
5/09/2022 15:00,0,0.89,-0.89,0,0,-1.78,-1.78,100,,
5/09/2022 15:30,0,0.77,-0.77,0,0,-1.54,-1.54,100,,
5/09/2022 16:00,0.02,0.05,-0.03,0,0,-0.06,-0.06,100,,
5/09/2022 16:30,0.05,0,0.05,0,0,0.1,0.1,100,,
5/09/2022 17:00,0.15,0,0.15,0,0,0.3,0.3,100,,
5/09/2022 17:30,0.25,0,0.25,0,0,0.5,0.5,100,,
5/09/2022 18:00,0.45,0,0.45,0,0,0.9,0.9,100,,
5/09/2022 18:30,0.26,0,0.26,0,0,0.52,0.52,100,,
5/09/2022 19:00,0.26,0,0.26,0,0,0.52,0.52,100,,
5/09/2022 19:30,0.24,0,0.24,0,0,0.48,0.48,100,,
5/09/2022 20:00,0.22,0,0.22,0,0,0.44,0.44,100,,
5/09/2022 20:30,0.36,0,0.36,0,0,0.72,0.72,100,,
5/09/2022 21:00,0.26,0,0.26,0,0,0.52,0.52,100,,
5/09/2022 21:30,0.28,0,0.28,0,0,0.56,0.56,100,,
5/09/2022 22:00,0.21,0,0.21,0,0,0.42,0.42,100,,
5/09/2022 22:30,0.21,0,0.21,0,0,0.42,0.42,100,,
5/09/2022 23:00,0.15,0,0.15,0,0,0.3,0.3,100,,
5/09/2022 23:30,0.11,0,0.11,0,0,0.22,0.22,100,,
6/09/2022 0:00,0.09,0,0.09,0,0,0.18,0.18,100,,
6/09/2022 0:30,0.1,0,0.1,0,0,0.2,0.2,100,,
6/09/2022 1:00,0.09,0,0.09,0,0,0.18,0.18,100,,
6/09/2022 1:30,0.1,0,0.1,0,0,0.2,0.2,100,,
6/09/2022 2:00,0.08,0,0.08,0,0,0.16,0.16,100,,
6/09/2022 2:30,0.09,0,0.09,0,0,0.18,0.18,100,,
6/09/2022 3:00,0.1,0,0.1,0,0,0.2,0.2,100,,
6/09/2022 3:30,0.09,0,0.09,0,0,0.18,0.18,100,,
6/09/2022 4:00,0.1,0,0.1,0,0,0.2,0.2,100,,
6/09/2022 4:30,0.1,0,0.1,0,0,0.2,0.2,100,,
6/09/2022 5:00,0.11,0,0.11,0,0,0.22,0.22,100,,
6/09/2022 5:30,0.1,0,0.1,0,0,0.2,0.2,100,,
6/09/2022 6:00,0.1,0,0.1,0,0,0.2,0.2,100,,
6/09/2022 6:30,0.1,0,0.1,0,0,0.2,0.2,100,,
6/09/2022 7:00,0.33,0,0.33,0,0,0.66,0.66,100,,
6/09/2022 7:30,0.6,0,0.6,0,0,1.2,1.2,100,,
6/09/2022 8:00,0.23,0.01,0.22,0,0,0.44,0.44,100,,
6/09/2022 8:30,0.75,0,0.75,0,0,1.5,1.5,100,,
6/09/2022 9:00,0.22,0.21,0.01,0,0,0.02,0.02,100,,
6/09/2022 9:30,0.5,0,0.5,0,0,1,1,100,,
6/09/2022 10:00,0.08,0.28,-0.2,0,0,-0.4,-0.4,100,,
6/09/2022 10:30,0.36,0.25,0.11,0,0,0.22,0.22,100,,
6/09/2022 11:00,0.02,0.41,-0.39,0,0,-0.78,-0.78,100,,
6/09/2022 11:30,0,1.64,-1.64,0,0,-3.28,-3.28,100,,
6/09/2022 12:00,0,1.8,-1.8,0,0,-3.6,-3.6,100,,
6/09/2022 12:30,0,1.45,-1.45,0,0,-2.9,-2.9,100,,
6/09/2022 13:00,0,1.22,-1.22,0,0,-2.44,-2.44,100,,
6/09/2022 13:30,0,1.12,-1.12,0,0,-2.24,-2.24,100,,
6/09/2022 14:00,0,0.6,-0.6,0,0,-1.2,-1.2,100,,
6/09/2022 14:30,0,0.66,-0.66,0,0,-1.32,-1.32,100,,
6/09/2022 15:00,0.01,0.49,-0.48,0,0,-0.96,-0.96,100,,
6/09/2022 15:30,0,0.06,-0.06,0,0,-0.12,-0.12,100,,
6/09/2022 16:00,0,0.31,-0.31,0,0,-0.62,-0.62,100,,
6/09/2022 16:30,0.07,0.27,-0.2,0,0,-0.4,-0.4,100,,
6/09/2022 17:00,0.15,0,0.15,0,0,0.3,0.3,100,,
6/09/2022 17:30,0.19,0,0.19,0,0,0.38,0.38,100,,
6/09/2022 18:00,0.27,0,0.27,0,0,0.54,0.54,100,,
6/09/2022 18:30,0.25,0,0.25,0,0,0.5,0.5,100,,
6/09/2022 19:00,0.27,0,0.27,0,0,0.54,0.54,100,,
6/09/2022 19:30,0.22,0,0.22,0,0,0.44,0.44,100,,
6/09/2022 20:00,0.2,0,0.2,0,0,0.4,0.4,100,,
6/09/2022 20:30,0.37,0,0.37,0,0,0.74,0.74,100,,
6/09/2022 21:00,0.25,0,0.25,0,0,0.5,0.5,100,,
6/09/2022 21:30,0.23,0,0.23,0,0,0.46,0.46,100,,
6/09/2022 22:00,0.21,0,0.21,0,0,0.42,0.42,100,,
6/09/2022 22:30,0.69,0,0.69,0,0,1.38,1.38,100,,
6/09/2022 23:00,0.21,0,0.21,0,0,0.42,0.42,100,,
6/09/2022 23:30,0.14,0,0.14,0,0,0.28,0.28,100,,
7/09/2022 0:00,0.14,0,0.14,0,0,0.28,0.28,100,,
7/09/2022 0:30,0.11,0,0.11,0,0,0.22,0.22,100,,
7/09/2022 1:00,0.11,0,0.11,0,0,0.22,0.22,100,,
7/09/2022 1:30,0.09,0,0.09,0,0,0.18,0.18,100,,
7/09/2022 2:00,0.1,0,0.1,0,0,0.2,0.2,100,,
7/09/2022 2:30,0.09,0,0.09,0,0,0.18,0.18,100,,
7/09/2022 3:00,0.09,0,0.09,0,0,0.18,0.18,100,,
7/09/2022 3:30,0.09,0,0.09,0,0,0.18,0.18,100,,
7/09/2022 4:00,0.09,0,0.09,0,0,0.18,0.18,100,,
7/09/2022 4:30,0.1,0,0.1,0,0,0.2,0.2,100,,
7/09/2022 5:00,0.09,0,0.09,0,0,0.18,0.18,100,,
7/09/2022 5:30,0.1,0,0.1,0,0,0.2,0.2,100,,
7/09/2022 6:00,0.11,0,0.11,0,0,0.22,0.22,100,,
7/09/2022 6:30,0.22,0,0.22,0,0,0.44,0.44,100,,
7/09/2022 7:00,0.87,0,0.87,0,0,1.74,1.74,100,,
7/09/2022 7:30,1.05,0.01,1.04,0,0,2.08,2.08,100,,
7/09/2022 8:00,1.02,0,1.02,0,0,2.04,2.04,100,,
7/09/2022 8:30,0.47,0.01,0.46,0,0,0.92,0.92,100,,
7/09/2022 9:00,0.17,0.1,0.07,0,0,0.14,0.14,100,,
7/09/2022 9:30,0.69,0,0.69,0,0,1.38,1.38,100,,
7/09/2022 10:00,0.64,0,0.64,0,0,1.28,1.28,100,,
7/09/2022 10:30,0.23,0.05,0.18,0,0,0.36,0.36,100,,
7/09/2022 11:00,0.01,0.9,-0.89,0,0,-1.78,-1.78,100,,
7/09/2022 11:30,0,1.02,-1.02,0,0,-2.04,-2.04,100,,
7/09/2022 12:00,0,1.03,-1.03,0,0,-2.06,-2.06,100,,
7/09/2022 12:30,0.03,0.97,-0.94,0,0,-1.88,-1.88,100,,
7/09/2022 13:00,0.04,1.05,-1.01,0,0,-2.02,-2.02,100,,
7/09/2022 13:30,0,1.31,-1.31,0,0,-2.62,-2.62,100,,
7/09/2022 14:00,0.05,0.81,-0.76,0,0,-1.52,-1.52,100,,
7/09/2022 14:30,0,1.45,-1.45,0,0,-2.9,-2.9,100,,
7/09/2022 15:00,0,1.35,-1.35,0,0,-2.7,-2.7,100,,
7/09/2022 15:30,0,1.19,-1.19,0,0,-2.38,-2.38,100,,
7/09/2022 16:00,0,0.6,-0.6,0,0,-1.2,-1.2,100,,
7/09/2022 16:30,0.01,0.17,-0.16,0,0,-0.32,-0.32,100,,
7/09/2022 17:00,0.07,0,0.07,0,0,0.14,0.14,100,,
7/09/2022 17:30,0.19,0,0.19,0,0,0.38,0.38,100,,
7/09/2022 18:00,0.29,0,0.29,0,0,0.58,0.58,100,,
7/09/2022 18:30,0.29,0,0.29,0,0,0.58,0.58,100,,
7/09/2022 19:00,0.25,0,0.25,0,0,0.5,0.5,100,,
7/09/2022 19:30,0.25,0,0.25,0,0,0.5,0.5,100,,
7/09/2022 20:00,0.25,0,0.25,0,0,0.5,0.5,100,,
7/09/2022 20:30,0.4,0,0.4,0,0,0.8,0.8,100,,
7/09/2022 21:00,0.28,0,0.28,0,0,0.56,0.56,100,,
7/09/2022 21:30,0.58,0,0.58,0,0,1.16,1.16,100,,
7/09/2022 22:00,0.46,0,0.46,0,0,0.92,0.92,100,,
7/09/2022 22:30,0.13,0,0.13,0,0,0.26,0.26,100,,
7/09/2022 23:00,0.13,0,0.13,0,0,0.26,0.26,100,,
7/09/2022 23:30,0.11,0,0.11,0,0,0.22,0.22,100,,
8/09/2022 0:00,0.09,0,0.09,0,0,0.18,0.18,100,,
8/09/2022 0:30,0.09,0,0.09,0,0,0.18,0.18,100,,
8/09/2022 1:00,0.08,0,0.08,0,0,0.16,0.16,100,,
8/09/2022 1:30,0.09,0,0.09,0,0,0.18,0.18,100,,
8/09/2022 2:00,0.1,0,0.1,0,0,0.2,0.2,100,,
8/09/2022 2:30,0.08,0,0.08,0,0,0.16,0.16,100,,
8/09/2022 3:00,0.1,0,0.1,0,0,0.2,0.2,100,,
8/09/2022 3:30,0.14,0,0.14,0,0,0.28,0.28,100,,
8/09/2022 4:00,0.2,0,0.2,0,0,0.4,0.4,100,,
8/09/2022 4:30,0.15,0,0.15,0,0,0.3,0.3,100,,
8/09/2022 5:00,0.14,0,0.14,0,0,0.28,0.28,100,,
8/09/2022 5:30,0.13,0,0.13,0,0,0.26,0.26,100,,
8/09/2022 6:00,0.96,0,0.96,0,0,1.92,1.92,100,,
8/09/2022 6:30,0.63,0,0.63,0,0,1.26,1.26,100,,
8/09/2022 7:00,0.19,0.01,0.18,0,0,0.36,0.36,100,,
8/09/2022 7:30,0.01,0.03,-0.02,0,0,-0.04,-0.04,100,,
8/09/2022 8:00,0,0.24,-0.24,0,0,-0.48,-0.48,100,,
8/09/2022 8:30,0.14,0.18,-0.04,0,0,-0.08,-0.08,100,,
8/09/2022 9:00,0.08,0.07,0.01,0,0,0.02,0.02,100,,
8/09/2022 9:30,0.2,0.02,0.18,0,0,0.36,0.36,100,,
8/09/2022 10:00,0.3,0.06,0.24,0,0,0.48,0.48,100,,
8/09/2022 10:30,0.05,0.12,-0.07,0,0,-0.14,-0.14,100,,
8/09/2022 11:00,0,0.49,-0.49,0,0,-0.98,-0.98,100,,
8/09/2022 11:30,0,0.78,-0.78,0,0,-1.56,-1.56,100,,
8/09/2022 12:00,0,0.83,-0.83,0,0,-1.66,-1.66,100,,
8/09/2022 12:30,0,0.46,-0.46,0,0,-0.92,-0.92,100,,
8/09/2022 13:00,0,0.67,-0.67,0,0,-1.34,-1.34,100,,
8/09/2022 13:30,0,0.82,-0.82,0,0,-1.64,-1.64,100,,
8/09/2022 14:00,0,0.29,-0.29,0,0,-0.58,-0.58,100,,
8/09/2022 14:30,0,0.38,-0.38,0,0,-0.76,-0.76,100,,
8/09/2022 15:00,0,0.41,-0.41,0,0,-0.82,-0.82,100,,
8/09/2022 15:30,0,0.75,-0.75,0,0,-1.5,-1.5,100,,
8/09/2022 16:00,0,0.38,-0.38,0,0,-0.76,-0.76,100,,
8/09/2022 16:30,0,0.28,-0.28,0,0,-0.56,-0.56,100,,
8/09/2022 17:00,0.01,0.05,-0.04,0,0,-0.08,-0.08,100,,
8/09/2022 17:30,0.08,0,0.08,0,0,0.16,0.16,100,,
8/09/2022 18:00,0.51,0,0.51,0,0,1.02,1.02,100,,
8/09/2022 18:30,0.27,0,0.27,0,0,0.54,0.54,100,,
8/09/2022 19:00,0.6,0,0.6,0,0,1.2,1.2,100,,
8/09/2022 19:30,0.33,0,0.33,0,0,0.66,0.66,100,,
8/09/2022 20:00,0.29,0,0.29,0,0,0.58,0.58,100,,
8/09/2022 20:30,1.59,0,1.59,0,0,3.18,3.18,100,,
8/09/2022 21:00,1.49,0,1.49,0,0,2.98,2.98,100,,
8/09/2022 21:30,1.43,0,1.43,0,0,2.86,2.86,100,,
8/09/2022 22:00,1.42,0,1.42,0,0,2.84,2.84,100,,
8/09/2022 22:30,0.44,0,0.44,0,0,0.88,0.88,100,,
8/09/2022 23:00,0.16,0,0.16,0,0,0.32,0.32,100,,
8/09/2022 23:30,0.14,0,0.14,0,0,0.28,0.28,100,,
9/09/2022 0:00,0.12,0,0.12,0,0,0.24,0.24,100,,
9/09/2022 0:30,0.09,0,0.09,0,0,0.18,0.18,100,,
9/09/2022 1:00,0.09,0,0.09,0,0,0.18,0.18,100,,
9/09/2022 1:30,0.1,0,0.1,0,0,0.2,0.2,100,,
9/09/2022 2:00,0.09,0,0.09,0,0,0.18,0.18,100,,
9/09/2022 2:30,0.1,0,0.1,0,0,0.2,0.2,100,,
9/09/2022 3:00,0.09,0,0.09,0,0,0.18,0.18,100,,
9/09/2022 3:30,0.09,0,0.09,0,0,0.18,0.18,100,,
9/09/2022 4:00,0.09,0,0.09,0,0,0.18,0.18,100,,
9/09/2022 4:30,0.1,0,0.1,0,0,0.2,0.2,100,,
9/09/2022 5:00,0.11,0,0.11,0,0,0.22,0.22,100,,
9/09/2022 5:30,0.11,0,0.11,0,0,0.22,0.22,100,,
9/09/2022 6:00,0.1,0,0.1,0,0,0.2,0.2,100,,
9/09/2022 6:30,0.07,0,0.07,0,0,0.14,0.14,100,,
9/09/2022 7:00,0,0.1,-0.1,0,0,-0.2,-0.2,100,,
9/09/2022 7:30,0,0.28,-0.28,0,0,-0.56,-0.56,100,,
9/09/2022 8:00,0.05,0.44,-0.39,0,0,-0.78,-0.78,100,,
9/09/2022 8:30,0,0.28,-0.28,0,0,-0.56,-0.56,100,,
9/09/2022 9:00,0,0.22,-0.22,0,0,-0.44,-0.44,100,,
9/09/2022 9:30,0.08,0.02,0.06,0,0,0.12,0.12,100,,
9/09/2022 10:00,0,0.53,-0.53,0,0,-1.06,-1.06,100,,
9/09/2022 10:30,0,0.84,-0.84,0,0,-1.68,-1.68,100,,
9/09/2022 11:00,0,1.33,-1.33,0,0,-2.66,-2.66,100,,
9/09/2022 11:30,0,1.75,-1.75,0,0,-3.5,-3.5,100,,
9/09/2022 12:00,0,1.02,-1.02,0,0,-2.04,-2.04,100,,
9/09/2022 12:30,0,1.18,-1.18,0,0,-2.36,-2.36,100,,
9/09/2022 13:00,0,1.31,-1.31,0,0,-2.62,-2.62,100,,
9/09/2022 13:30,0,1.26,-1.26,0,0,-2.52,-2.52,100,,
9/09/2022 14:00,0,0.76,-0.76,0,0,-1.52,-1.52,100,,
9/09/2022 14:30,0,1.4,-1.4,0,0,-2.8,-2.8,100,,
9/09/2022 15:00,0,1.36,-1.36,0,0,-2.72,-2.72,100,,
9/09/2022 15:30,0,1.2,-1.2,0,0,-2.4,-2.4,100,,
9/09/2022 16:00,0,0.77,-0.77,0,0,-1.54,-1.54,100,,
9/09/2022 16:30,0,0.28,-0.28,0,0,-0.56,-0.56,100,,
9/09/2022 17:00,0.09,0,0.09,0,0,0.18,0.18,100,,
9/09/2022 17:30,0.23,0,0.23,0,0,0.46,0.46,100,,
9/09/2022 18:00,0.24,0,0.24,0,0,0.48,0.48,100,,
9/09/2022 18:30,0.24,0,0.24,0,0,0.48,0.48,100,,
9/09/2022 19:00,0.22,0,0.22,0,0,0.44,0.44,100,,
9/09/2022 19:30,0.24,0,0.24,0,0,0.48,0.48,100,,
9/09/2022 20:00,0.26,0,0.26,0,0,0.52,0.52,100,,
9/09/2022 20:30,0.36,0,0.36,0,0,0.72,0.72,100,,
9/09/2022 21:00,0.24,0,0.24,0,0,0.48,0.48,100,,
9/09/2022 21:30,0.22,0,0.22,0,0,0.44,0.44,100,,
9/09/2022 22:00,0.23,0,0.23,0,0,0.46,0.46,100,,
9/09/2022 22:30,0.23,0,0.23,0,0,0.46,0.46,100,,
9/09/2022 23:00,0.16,0,0.16,0,0,0.32,0.32,100,,
9/09/2022 23:30,0.17,0,0.17,0,0,0.34,0.34,100,,
10/09/2022 0:00,0.21,0,0.21,0,0,0.42,0.42,100,,
10/09/2022 0:30,0.14,0,0.14,0,0,0.28,0.28,100,,
10/09/2022 1:00,0.14,0,0.14,0,0,0.28,0.28,100,,
10/09/2022 1:30,0.13,0,0.13,0,0,0.26,0.26,100,,
10/09/2022 2:00,0.1,0,0.1,0,0,0.2,0.2,100,,
10/09/2022 2:30,0.11,0,0.11,0,0,0.22,0.22,100,,
10/09/2022 3:00,0.1,0,0.1,0,0,0.2,0.2,100,,
10/09/2022 3:30,0.1,0,0.1,0,0,0.2,0.2,100,,
10/09/2022 4:00,0.09,0,0.09,0,0,0.18,0.18,100,,
10/09/2022 4:30,0.12,0,0.12,0,0,0.24,0.24,100,,
10/09/2022 5:00,0.11,0,0.11,0,0,0.22,0.22,100,,
10/09/2022 5:30,0.11,0,0.11,0,0,0.22,0.22,100,,
10/09/2022 6:00,0.11,0,0.11,0,0,0.22,0.22,100,,
10/09/2022 6:30,0.07,0,0.07,0,0,0.14,0.14,100,,
10/09/2022 7:00,0.71,0,0.71,0,0,1.42,1.42,100,,
10/09/2022 7:30,0.18,0,0.18,0,0,0.36,0.36,100,,
10/09/2022 8:00,0.01,0.05,-0.04,0,0,-0.08,-0.08,100,,
10/09/2022 8:30,0,0.27,-0.27,0,0,-0.54,-0.54,100,,
10/09/2022 9:00,0.07,0.26,-0.19,0,0,-0.38,-0.38,100,,
10/09/2022 9:30,0.15,0.03,0.12,0,0,0.24,0.24,100,,
10/09/2022 10:00,0,0.41,-0.41,0,0,-0.82,-0.82,100,,
10/09/2022 10:30,0,0.81,-0.81,0,0,-1.62,-1.62,100,,
10/09/2022 11:00,0,1.46,-1.46,0,0,-2.92,-2.92,100,,
10/09/2022 11:30,0,1.58,-1.58,0,0,-3.16,-3.16,100,,
10/09/2022 12:00,0,1.7,-1.7,0,0,-3.4,-3.4,100,,
10/09/2022 12:30,0,1.43,-1.43,0,0,-2.86,-2.86,100,,
10/09/2022 13:00,0,1.4,-1.4,0,0,-2.8,-2.8,100,,
10/09/2022 13:30,0,0.98,-0.98,0,0,-1.96,-1.96,100,,
10/09/2022 14:00,0,0.73,-0.73,0,0,-1.46,-1.46,100,,
10/09/2022 14:30,0,0.66,-0.66,0,0,-1.32,-1.32,100,,
10/09/2022 15:00,0.01,0.63,-0.62,0,0,-1.24,-1.24,100,,
10/09/2022 15:30,0,0.96,-0.96,0,0,-1.92,-1.92,100,,
10/09/2022 16:00,0,0.62,-0.62,0,0,-1.24,-1.24,100,,
10/09/2022 16:30,0.08,0.19,-0.11,0,0,-0.22,-0.22,100,,
10/09/2022 17:00,0.18,0,0.18,0,0,0.36,0.36,100,,
10/09/2022 17:30,0.17,0,0.17,0,0,0.34,0.34,100,,
10/09/2022 18:00,0.23,0,0.23,0,0,0.46,0.46,100,,
10/09/2022 18:30,0.22,0,0.22,0,0,0.44,0.44,100,,
10/09/2022 19:00,0.28,0,0.28,0,0,0.56,0.56,100,,
10/09/2022 19:30,0.23,0,0.23,0,0,0.46,0.46,100,,
10/09/2022 20:00,0.22,0,0.22,0,0,0.44,0.44,100,,
10/09/2022 20:30,0.23,0,0.23,0,0,0.46,0.46,100,,
10/09/2022 21:00,0.22,0,0.22,0,0,0.44,0.44,100,,
10/09/2022 21:30,0.22,0,0.22,0,0,0.44,0.44,100,,
10/09/2022 22:00,0.21,0,0.21,0,0,0.42,0.42,100,,
10/09/2022 22:30,0.21,0,0.21,0,0,0.42,0.42,100,,
10/09/2022 23:00,0.23,0,0.23,0,0,0.46,0.46,100,,
10/09/2022 23:30,0.62,0,0.62,0,0,1.24,1.24,100,,
11/09/2022 0:00,0.71,0,0.71,0,0,1.42,1.42,100,,
11/09/2022 0:30,0.7,0,0.7,0,0,1.4,1.4,100,,
11/09/2022 1:00,0.74,0,0.74,0,0,1.48,1.48,100,,
11/09/2022 1:30,0.78,0,0.78,0,0,1.56,1.56,100,,
11/09/2022 2:00,0.14,0,0.14,0,0,0.28,0.28,100,,
11/09/2022 2:30,0.09,0,0.09,0,0,0.18,0.18,100,,
11/09/2022 3:00,0.12,0,0.12,0,0,0.24,0.24,100,,
